epoch,d_loss0,d_loss1,g_loss
15600,0.566672,0.252286,5.64406
15610,0.430174,0.341227,5.43891
15620,0.38443,0.296125,6.15247
15630,0.268981,0.21628,5.56932
15640,0.644337,0.276583,7.43601
15650,0.290486,0.261805,5.02022
15660,0.242302,0.526053,3.79571
15670,1.36815,0.358581,10.6374
15680,3.1286,0.539237,12.6642
15690,0.317081,0.245054,7.79301
15700,1.06776,0.313422,6.99618
15710,0.342206,0.649406,5.11355
15720,0.631276,0.252164,6.54796
15730,1.13168,0.397398,8.06142
15740,1.12516,0.242466,8.55928
15750,0.347423,0.536072,3.77477
15760,0.274619,0.329795,4.49313
15770,0.371783,0.265696,5.06841
15780,0.216556,0.301841,3.92613
15790,0.998893,0.22372,8.51729
15800,0.332868,0.210934,5.10973
15810,0.681613,0.265072,6.88485
15820,0.285912,0.283165,4.5087
15830,0.279462,0.26981,4.05332
15840,0.322966,0.283145,3.88141
15850,0.809424,0.300216,7.99184
15860,1.0629,0.266215,9.06728
15870,1.12969,0.290924,9.87232
15880,0.229133,2.46378,0.566615
15890,0.199946,0.841945,2.69736
15900,0.537707,0.371985,9.5654
15910,1.21291,0.309039,9.29568
15920,0.681703,0.316364,6.21685
15930,0.702447,0.252858,7.28649
15940,0.353037,0.531505,3.8853
15950,0.414151,1.12995,3.80149
15960,0.276313,0.631549,4.27328
15970,0.27672,0.238645,6.2439
15980,0.500708,0.271045,5.36294
15990,0.436254,0.258514,5.9756
16000,0.868615,0.254605,8.33907
16010,0.771055,0.236232,6.6797
16020,0.312334,0.275484,5.40301
16030,0.31935,0.243664,5.07573
16040,0.292095,0.34164,4.02938
16050,0.246897,0.236642,4.93539
16060,0.804043,0.321896,8.1454
16070,0.482731,0.28382,5.3091
16080,1.00733,0.189162,8.9477
16090,0.270709,0.270804,4.10648
16100,0.311197,0.264584,4.8243
16110,0.9548,0.237751,8.93863
16120,0.457606,0.492146,4.92171
16130,0.493457,0.263264,5.91176
16140,0.433334,0.242024,6.55061
16150,1.02439,0.966167,6.85105
16160,0.798695,0.3137,7.82434
16170,0.277961,0.245225,4.5026
16180,0.33043,5.70357,1.70718
16190,0.607718,0.24226,7.24969
16200,0.499492,0.213392,6.01352
16210,0.478587,0.287512,6.00902
16220,0.385635,0.225029,5.46311
16230,0.612091,0.293059,6.74814
16240,0.627025,0.26703,6.85249
16250,0.327771,0.264671,5.09871
16260,0.285346,0.295723,4.23599
16270,0.664024,0.306387,7.63814
16280,0.554752,0.26056,6.5909
16290,0.877226,0.459688,7.26115
16300,0.817764,0.301845,8.05842
16310,0.287371,0.296365,3.80563
16320,0.434139,0.627699,7.75289
16330,2.64706,0.476862,12.448
16340,1.46519,0.252552,9.72183
16350,0.42311,0.422575,3.99021
16360,0.857794,0.949417,7.51596
16370,0.403116,0.574406,3.71897
16380,0.393483,0.596272,4.33565
16390,0.276407,0.346101,4.95772
16400,0.53191,0.380171,5.87545
16410,0.51219,0.197651,6.39237
16420,0.754424,0.341225,6.6549
16430,0.291526,1.64962,1.86222
16440,0.508135,0.289405,6.41497
16450,0.224399,0.575092,2.97362
16460,0.819213,0.274424,8.28328
16470,0.317108,0.276646,4.10642
16480,1.55808,0.377846,10.4798
16490,0.271323,0.507407,3.98941
16500,0.253604,0.230689,4.81232
16510,0.429101,0.565109,3.89753
16520,0.209217,1.26078,2.36573
16530,0.609765,0.299723,7.32839
16540,0.437683,0.270794,4.99887
16550,0.686558,0.480621,5.59498
16560,0.196261,0.252774,4.23047
16570,1.01651,1.71731,5.97473
16580,0.403798,0.236465,5.92775
16590,0.498381,0.238753,6.33727
16600,1.03266,0.286002,9.11045
16610,0.337941,0.222868,4.95857
16620,0.529756,0.286244,6.21781
16630,0.266741,0.245841,4.29711
16640,0.234782,0.642843,3.52884
16650,0.455018,0.221479,5.53778
16660,0.440483,0.287701,5.23906
16670,1.38549,2.16965,9.38909
16680,0.575466,0.251332,6.41821
16690,0.47238,0.252627,6.02789
16700,0.344301,0.839977,3.71998
16710,0.248985,0.262889,4.63559
16720,0.280206,0.896617,3.94715
16730,0.259643,0.286377,4.85235
16740,0.342342,0.228219,5.01383
16750,0.820892,0.286189,7.54163
16760,0.627999,1.48457,4.48693
16770,0.259112,0.29228,4.49439
16780,0.802095,0.268867,7.34438
16790,0.704627,0.21361,6.39002
16800,0.279638,0.25421,4.50416
16810,0.227521,0.24989,4.39806
16820,0.267665,0.41419,3.61334
16830,1.0,0.291932,8.85714
16840,0.344409,0.262585,4.65608
16850,0.246366,0.31138,4.48799
16860,0.413687,0.458295,4.26677
16870,0.689897,0.377233,7.68759
16880,1.83322,1.70187,9.22803
16890,0.445131,0.24663,6.0142
16900,0.553042,1.94502,2.68544
16910,0.714069,0.265947,6.97677
16920,1.17782,0.358487,9.02937
16930,0.256991,0.905858,3.12208
16940,0.387489,0.289296,6.13077
16950,0.259272,0.307821,4.1303
16960,0.372818,0.208813,4.24327
16970,0.769066,0.279778,7.38467
16980,0.446686,0.278728,5.08893
16990,0.585195,0.421924,5.89052
17000,0.47962,0.273849,6.44913
17010,0.355469,0.216505,4.94668
17020,0.289054,0.316862,5.62208
17030,0.530155,0.353019,5.50086
17040,1.37752,0.256334,9.13635
17050,0.828436,0.239395,6.41462
17060,0.457839,1.40484,3.79162
17070,0.500132,0.23355,6.27947
17080,0.635427,0.272026,7.17592
17090,1.26043,0.297203,9.57348
17100,0.202003,0.257932,3.86876
17110,0.607269,0.301923,7.04354
17120,0.70584,0.263465,6.90083
17130,0.289786,0.291065,4.26387
17140,0.216935,0.286137,3.63074
17150,0.434043,0.289194,5.92564
17160,0.338034,0.222624,5.21924
17170,0.245793,0.691677,3.32031
17180,0.968943,0.675551,6.39207
17190,1.20179,0.244304,10.1209
17200,0.54247,0.841229,4.62213
17210,0.563589,1.43897,3.73412
17220,0.241342,0.283642,4.29025
17230,1.25828,0.338444,10.8416
17240,0.30859,0.257008,5.22499
17250,0.221147,0.799,2.50021
17260,0.340385,0.22945,5.45756
17270,0.308801,0.430748,4.70756
17280,0.279557,0.281608,4.15475
17290,0.434369,0.270503,4.83337
17300,0.194011,0.282113,4.70702
17310,0.319347,0.2473,4.8876
17320,2.18902,1.88141,12.708
17330,0.448527,0.687062,4.49945
17340,0.514959,1.46067,4.60228
17350,0.263954,0.71696,3.77411
17360,0.375638,0.414272,6.43078
17370,0.68596,0.765097,5.09757
17380,0.260422,0.214828,5.90862
17390,0.333548,0.263991,4.19846
17400,0.947307,1.93363,5.57549
17410,0.330906,0.268309,4.7109
17420,0.306173,0.244219,6.01624
17430,0.502463,0.269205,5.30723
17440,0.75985,0.229536,7.43389
17450,1.95574,0.243437,13.4031
17460,0.57714,0.214679,6.75061
17470,0.708464,0.614919,6.00607
17480,0.736116,0.22852,6.99918
17490,0.685484,0.21013,7.6753
17500,0.468085,0.243815,6.32451
17510,0.413953,0.252475,4.86208
17520,0.33602,0.273847,4.51898
17530,0.234135,0.76336,3.91754
17540,0.415831,0.23617,4.84134
17550,0.232891,0.23061,3.78691
17560,0.772738,0.256743,6.99295
17570,1.35943,0.263053,9.6942
17580,0.300523,0.224837,3.99294
17590,0.369759,0.880273,3.51885
17600,0.461199,0.233292,5.75788
17610,0.307107,0.295089,4.68183
17620,0.52821,0.262691,6.00379
17630,1.48799,0.23644,10.4832
17640,0.311756,0.249852,6.29559
17650,2.31006,0.375484,10.658
17660,0.255369,0.314083,4.46483
17670,0.46878,0.957739,4.25201
17680,1.32651,1.31446,8.49884
17690,0.251154,0.872167,3.24778
17700,0.588066,0.317693,6.87066
17710,0.752936,0.342272,7.0261
17720,0.527502,0.224289,5.79142
17730,0.352103,0.257982,3.7662
17740,0.234958,0.342506,4.77022
17750,0.442294,0.281131,5.74833
17760,0.34328,0.212705,5.79182
17770,0.397494,0.254059,6.04908
17780,0.455667,0.272601,5.38611
17790,0.452318,0.230118,5.39243
17800,0.509208,0.181688,6.24709
17810,0.502355,0.223106,5.58247
17820,0.513962,0.232414,5.58409
17830,1.15439,0.396121,9.54503
17840,1.53516,0.40196,13.0905
17850,0.265452,0.247798,4.48872
17860,0.332709,0.255144,5.09616
17870,0.355265,1.15047,3.42414
17880,0.268485,2.15745,2.14693
17890,0.409489,0.281523,7.39185
17900,1.89569,0.608557,10.7409
17910,0.249367,0.41599,4.4562
17920,0.402296,0.236248,5.71494
17930,0.788509,0.2618,6.69629
17940,0.656382,0.348906,7.10923
17950,0.346204,0.25283,4.97452
17960,1.0091,0.272158,8.80119
17970,0.404693,0.226277,4.35206
17980,0.94085,0.25533,8.55425
17990,0.254918,0.235058,4.53829
18000,0.251293,0.27626,4.21992
18010,0.5347,0.268819,5.51
18020,0.439766,0.447699,4.93382
18030,0.335809,0.272727,4.09674
18040,1.10716,0.356674,9.46915
18050,0.341848,0.23036,4.7123
18060,0.245248,0.25872,4.92645
18070,0.253487,0.213835,5.71593
18080,0.348059,0.223136,5.47962
18090,0.294708,0.305967,5.80161
18100,0.39195,0.30524,5.28115
18110,1.32145,0.244345,10.4342
18120,0.216122,0.580704,2.9707
18130,0.606145,0.282985,6.07051
18140,0.28177,0.201774,4.80312
18150,1.23373,0.247595,10.1481
18160,2.2845,0.512523,13.0997
18170,0.470701,0.244019,6.00903
18180,0.335631,0.281897,7.19614
18190,0.688838,0.29508,8.56791
18200,1.02864,0.237737,9.78322
18210,0.402601,0.248782,4.84513
18220,0.208528,0.487781,3.90313
18230,0.939796,0.221563,8.25518
18240,0.325303,0.490721,3.16435
18250,1.67531,0.356634,9.24326
18260,0.221357,0.247618,4.19574
18270,0.26477,0.604882,4.15685
18280,0.593793,0.227116,6.18596
18290,0.563828,0.26366,6.6263
18300,1.36792,0.27751,8.6057
18310,0.561764,0.253198,6.65664
18320,2.15499,0.431145,10.6304
18330,0.640099,0.223898,6.08807
18340,2.29523,0.353782,11.28
18350,0.266052,0.255053,4.66007
18360,0.294933,0.289041,5.38873
18370,0.496951,0.220609,5.72324
18380,0.271458,0.404356,3.48564
18390,3.06625,0.404389,11.7283
18400,0.203856,0.43718,3.98046
18410,1.11153,0.266202,8.74415
18420,1.73607,0.285631,10.8
18430,0.275662,0.261884,4.53056
18440,0.85796,0.28051,7.73317
18450,0.290528,0.288153,4.72956
18460,0.232242,0.367215,4.32528
18470,1.2399,0.582673,6.56374
18480,0.514032,0.433346,5.62807
18490,0.31938,0.218814,4.35977
18500,0.511874,0.314158,6.37467
18510,0.285524,0.257056,4.24693
18520,0.812532,0.259046,6.73325
18530,0.943291,0.254326,9.12212
18540,0.563492,0.247356,7.3037
18550,0.815704,0.254769,8.01388
18560,0.307231,0.214366,5.06499
18570,1.63915,0.309193,12.3851
18580,0.891597,1.84131,5.28437
18590,0.251653,0.333376,4.157
18600,1.06418,0.267958,8.87055
18610,0.524458,1.52766,4.09753
18620,0.286179,0.223944,7.56408
18630,0.233479,0.689989,3.92416
18640,0.362174,0.256678,5.11531
18650,2.14601,0.408173,11.3461
18660,0.757317,0.235484,7.16761
18670,0.674645,0.287064,6.65857
18680,0.681624,0.348655,7.386
18690,1.85914,0.283292,9.93609
18700,2.10454,0.338486,11.1131
18710,1.36468,0.252155,10.1364
18720,1.14913,0.314282,8.0394
18730,0.281569,0.483272,3.45686
18740,0.551441,0.205762,6.66648
18750,0.321641,0.259171,4.50761
18760,0.249839,0.334412,4.18213
18770,0.281164,0.253526,3.84682
18780,0.635448,0.221791,7.4464
18790,0.841051,0.231403,6.87692
18800,1.50588,0.241912,8.71391
18810,2.21968,0.426413,11.8585
18820,0.501423,0.279186,6.54256
18830,0.458395,0.333016,6.42722
18840,0.626543,0.310817,6.52786
18850,0.72149,1.09405,5.92275
18860,0.802739,0.267711,7.76202
18870,0.257248,0.206717,4.17281
18880,0.274168,0.622675,3.89647
18890,0.219381,0.206691,4.59829
18900,0.279162,0.257033,4.26733
18910,1.26756,0.277779,10.0806
18920,0.381216,0.241962,5.21748
18930,1.37443,0.299256,9.78839
18940,0.654335,0.323036,6.8213
18950,0.455961,0.272245,5.88544
18960,0.34189,0.337997,4.55862
18970,0.674675,0.403458,7.74582
18980,0.870708,0.202924,7.47427
18990,0.402566,0.20838,5.14302
19000,0.727863,0.260307,6.85763
19010,0.288033,0.242752,4.29016
19020,0.363504,0.260246,4.99108
19030,0.260389,0.238534,4.48089
19040,0.209951,0.244147,4.72194
19050,0.60568,0.314392,6.85837
19060,0.400861,2.32925,3.08985
19070,0.612762,0.255204,7.60534
19080,1.17945,0.244266,9.33608
19090,0.369654,0.226159,4.17168
19100,0.236359,0.646812,2.94523
19110,0.515329,0.22261,5.69445
19120,1.19959,0.360303,8.71267
19130,0.397627,0.238839,5.17373
19140,0.418979,0.968246,3.70889
19150,0.326006,0.261723,5.14802
19160,0.760409,0.247325,7.73016
19170,0.215698,0.240832,4.38457
19180,0.263444,0.36536,5.10984
19190,0.562823,0.298162,6.36828
19200,0.270482,0.470048,4.23994
19210,1.47183,0.362598,8.07307
19220,1.04955,0.253524,8.90287
19230,0.446294,0.273038,5.58337
19240,1.6469,0.346734,10.8811
19250,0.395962,0.282269,5.03624
19260,0.232349,0.280737,3.25877
19270,0.973594,0.277659,7.70256
19280,0.223509,0.47116,3.98076
19290,0.464301,0.247972,5.79953
19300,0.835209,0.282724,7.34482
19310,1.00064,0.337096,8.67809
19320,0.308578,0.255663,4.27905
19330,0.535408,0.268768,6.20822
19340,0.330035,0.259099,5.00089
19350,0.266511,1.87919,2.23573
19360,0.559471,0.359518,6.46461
19370,0.648967,0.375532,5.01821
19380,0.308159,0.781823,4.84829
19390,0.580872,0.210073,6.50345
19400,0.683985,0.301986,6.76694
19410,0.375875,0.231068,4.451
19420,0.241753,0.256618,5.28595
19430,0.21892,1.1374,2.4125
19440,0.875708,0.437533,6.9058
19450,0.938026,0.247203,7.5597
19460,0.893328,0.260515,8.072
19470,1.02201,0.203369,8.15472
19480,1.04327,0.406035,8.00227
19490,1.43163,0.304364,9.94357
19500,0.332725,0.457227,6.55267
19510,0.458967,0.26031,5.59908
19520,0.46769,0.250087,5.37951
19530,0.502878,0.222121,6.51432
19540,0.871428,0.256728,8.2432
19550,0.269834,0.720411,3.40544
19560,1.60105,0.316885,11.0849
19570,0.617045,0.235257,5.9226
19580,0.351659,0.332977,5.61052
19590,0.311923,0.281108,4.87213
19600,0.246744,0.234525,4.10624
19610,0.226027,0.348128,5.70347
19620,0.243192,0.228333,4.391
19630,1.14075,0.354769,9.05313
19640,2.09509,0.44954,9.74494
19650,0.330441,0.271511,4.26107
19660,0.680702,0.246387,6.9556
19670,0.310028,0.676733,3.16914
19680,0.630583,0.21839,6.44024
19690,0.270948,0.249339,4.19052
19700,2.02432,0.396391,11.7215
19710,0.283477,0.325993,5.54772
19720,0.256282,0.340028,4.05128
19730,0.260132,0.260387,4.63477
19740,0.56845,0.236464,6.28407
19750,1.06125,0.315503,7.61654
19760,0.399793,0.23533,5.44593
19770,0.468859,0.305416,5.24553
19780,0.317225,0.422435,3.7085
19790,0.259496,0.239243,4.39143
19800,0.342876,0.624039,5.44641
19810,0.861609,0.255811,8.42524
19820,1.17207,0.459841,10.5086
19830,0.85252,0.257186,7.62383
19840,0.697984,0.284277,7.61222
19850,0.662419,1.49433,4.07721
19860,0.439055,0.271841,5.71355
19870,0.787052,0.270132,7.55733
19880,1.55733,0.217955,10.9078
19890,0.708975,0.255643,7.50971
19900,0.440263,0.676727,4.3233
19910,0.199191,1.70279,1.85122
19920,0.554371,0.366696,5.75109
19930,0.272743,0.598845,3.30766
19940,0.266523,0.257161,4.52391
19950,0.515321,0.226456,6.0966
19960,0.33969,0.27027,4.61604
19970,0.212366,0.208846,4.44152
19980,0.276569,0.2505,4.37665
19990,0.287415,0.610721,3.84901
20000,0.287277,1.12388,2.87769
20010,0.217103,0.266538,5.02167
20020,0.632666,0.388437,6.47475
20030,0.816094,0.365451,7.43671
20040,0.844688,0.26357,7.41412
20050,1.33811,1.36199,6.85132
20060,0.794401,0.435187,9.18639
20070,0.500932,0.226951,6.2206
20080,0.269627,0.259982,3.97212
20090,0.285741,0.557954,3.46453
20100,0.532617,0.275137,5.83706
20110,0.932866,0.264485,7.6501
20120,0.801375,0.397473,7.84737
20130,0.872718,0.345974,8.82703
20140,0.27762,0.297319,5.19651
20150,0.342112,0.264732,4.67869
20160,0.225409,0.468898,4.86367
20170,0.373139,0.896451,5.94442
20180,0.347043,0.257152,5.33671
20190,0.260101,1.3047,2.42898
20200,3.00892,0.351667,11.3283
20210,0.38733,1.2771,3.17725
20220,0.990015,0.244505,8.30064
20230,0.641426,0.236239,6.15894
20240,0.280592,0.936942,3.64191
20250,0.287276,0.554937,4.56875
20260,0.225022,0.388799,4.04571
20270,0.257043,0.457851,4.00799
20280,0.96785,0.312588,8.33368
20290,0.327645,0.286675,5.55491
20300,0.338559,0.253081,4.94153
20310,1.94179,0.376359,13.0566
20320,1.33257,0.194348,9.30042
20330,0.237632,0.435551,3.99111
20340,0.228577,0.229358,4.50399
20350,1.02529,0.834724,7.62892
20360,0.296611,0.686036,3.4129
20370,0.735145,0.225905,6.68895
20380,0.255334,0.308557,4.06242
20390,0.383739,0.228523,5.31133
20400,0.313223,0.247072,5.06259
20410,0.272531,0.236864,4.64731
20420,0.282132,0.269807,4.79362
20430,0.94265,0.217905,8.49712
20440,0.222648,1.19192,2.36239
20450,2.00246,0.313761,12.8173
20460,0.282689,0.384808,6.70431
20470,0.27969,0.278711,4.69343
20480,0.868758,0.288761,8.5587
20490,0.778318,0.28816,6.5816
20500,0.227145,0.267199,4.1839
20510,0.254495,0.630926,4.38708
20520,0.294536,0.563935,3.63536
20530,1.56017,0.298224,9.69101
20540,0.244348,0.234238,4.52734
20550,1.18877,0.254833,9.10387
20560,0.535835,0.297546,6.3843
20570,0.750193,0.265285,8.02585
20580,0.618171,0.207248,6.54574
20590,0.345761,0.303452,5.61183
20600,1.32756,0.249715,10.071
20610,0.518575,0.263151,6.54347
20620,0.266239,0.403259,4.20401
20630,0.253838,0.321756,4.62285
20640,0.283743,0.233588,4.51651
20650,0.221144,0.656713,3.78933
20660,0.434388,0.708179,5.14359
20670,0.29234,1.03,3.71501
20680,1.11613,0.314401,7.96204
20690,0.340016,0.6242,3.6047
20700,1.29017,0.300315,10.639
20710,0.241192,0.494243,3.67065
20720,0.326434,0.343396,5.77765
20730,0.245485,0.308295,5.3535
20740,0.267516,0.25208,4.72931
20750,0.203891,1.01314,2.57108
20760,0.235271,0.296843,5.06419
20770,0.263652,0.275198,5.15773
20780,0.494352,0.297237,6.04045
20790,0.219349,0.293553,5.48031
20800,0.349321,0.257054,5.85449
20810,0.769341,0.304628,7.43956
20820,1.35043,0.337144,9.58662
20830,0.416879,0.27259,4.53604
20840,0.271007,1.16879,2.34992
20850,0.264833,0.260907,6.03305
20860,0.301277,0.775786,4.50729
20870,0.263532,0.276225,4.85175
20880,2.35404,0.319958,11.9586
20890,0.280061,0.372412,3.26391
20900,0.378438,0.306249,5.60118
20910,0.851544,0.31076,7.09084
20920,0.425873,0.252611,5.56404
20930,0.275202,1.01785,2.96961
20940,0.19395,1.09697,2.47598
20950,0.525452,0.255042,5.76731
20960,0.360731,0.829876,4.81259
20970,0.496278,0.261371,5.73952
20980,1.72017,0.388475,9.65582
20990,1.7203,0.279746,10.8487
21000,0.864521,0.242247,8.2905
21010,0.54714,0.256428,6.86312
21020,2.3294,0.393519,12.0346
21030,0.827577,0.306475,7.6941
21040,0.352033,0.263082,5.15161
21050,0.508777,0.283241,6.46444
21060,0.785642,0.247996,7.30418
21070,0.49319,1.08902,3.84211
21080,0.271656,0.206094,4.99504
21090,0.230924,0.231973,5.46849
21100,0.275382,0.795899,3.791
21110,0.507776,0.25081,6.06294
21120,0.857202,0.272846,8.03784
21130,1.07372,0.344171,8.57488
21140,0.233533,0.548662,2.97609
21150,0.565782,0.265675,6.75993
21160,0.585449,0.247398,7.07933
21170,0.717266,0.222202,9.13197
21180,0.24587,1.11127,2.65314
21190,0.447483,0.299135,5.20743
21200,0.386021,0.26611,5.83596
21210,0.450252,0.246919,6.65065
21220,0.978332,0.41533,9.16135
21230,0.778134,0.25996,7.18491
21240,0.344535,0.392232,5.87994
21250,0.238606,0.572723,3.33241
21260,1.99983,0.341706,12.3122
21270,0.371182,0.272455,5.96644
21280,0.281266,0.35366,5.68473
21290,0.301888,0.22106,4.71421
21300,0.233204,0.240914,4.83551
21310,2.88217,0.455256,11.5374
21320,1.03989,0.269811,8.55781
21330,1.52086,0.476983,12.133
21340,1.9237,0.348909,11.3656
21350,1.17469,0.241396,9.47985
21360,0.321613,0.255576,5.55742
21370,0.642849,0.306821,6.82266
21380,1.3783,0.248094,9.99889
21390,0.248237,0.315546,4.46256
21400,0.285968,0.694059,4.38418
21410,0.277746,0.300451,4.3213
21420,0.66803,0.237124,9.41702
21430,2.92418,0.37973,13.1136
21440,0.259416,0.315936,5.1031
21450,0.439511,0.304424,6.83936
21460,1.3797,0.389785,9.39973
21470,0.318392,0.556047,3.65446
21480,0.213315,0.667386,3.42096
21490,1.42828,0.409583,11.0197
21500,0.25515,0.292052,4.67639
21510,1.32975,0.283411,10.5381
21520,3.72886,0.530993,12.6219
21530,0.308297,0.221808,4.73788
21540,0.284737,0.21789,5.33823
21550,0.224082,0.23048,4.89754
21560,0.564099,0.383433,7.1548
21570,0.518358,0.226563,6.11117
21580,0.286657,0.263266,6.14416
21590,0.708392,0.47315,6.80049
21600,0.441593,0.328603,5.14723
21610,0.348512,0.225748,4.62163
21620,0.945387,0.321787,8.23216
21630,1.18708,0.252377,9.88017
21640,1.17073,0.30483,9.61265
21650,0.220814,0.337922,6.37649
21660,0.258685,0.784622,3.46005
21670,1.16131,0.619692,9.44364
21680,0.361391,0.240092,6.11941
21690,1.21397,0.472188,10.3532
21700,0.606553,0.233362,7.52048
21710,0.466874,0.448871,7.4778
21720,0.692665,1.02459,5.35614
21730,0.403117,0.305475,8.50363
21740,0.358747,0.271468,5.93859
21750,0.952307,0.209641,9.0948
21760,0.242615,0.251973,4.28936
21770,0.481135,0.294445,6.30212
21780,0.260823,0.231815,5.07983
21790,2.37982,0.363157,12.5824
21800,0.319355,0.56108,3.92549
21810,0.641223,0.308703,7.26935
21820,0.278532,0.291059,5.84853
21830,0.199975,0.514521,3.855
21840,0.271627,0.222293,6.39162
21850,2.68653,0.294576,12.3008
21860,0.593264,2.63111,3.52318
21870,0.729379,0.292783,7.59077
21880,0.466911,0.215026,5.22663
21890,0.60951,0.387618,7.14701
21900,0.995782,0.343511,9.00072
21910,0.543063,0.247705,5.80102
21920,0.337427,0.39928,4.07974
21930,0.85899,0.265673,7.68614
21940,0.643108,0.346401,6.70529
21950,2.25087,0.368614,12.8546
21960,2.3874,0.399692,10.2554
21970,0.271334,0.250041,4.77858
21980,0.330063,0.277766,6.3604
21990,1.25456,0.240865,9.79132
22000,0.366648,0.253546,4.76855
22010,0.964443,0.251544,8.25808
22020,0.229196,0.413379,4.41027
22030,0.286906,1.16758,2.59943
22040,0.259974,0.657908,3.24482
22050,1.94619,0.380396,9.60918
22060,0.2998,0.382051,4.06354
22070,0.296158,0.314287,4.22406
22080,1.15938,0.252046,9.82445
22090,0.492935,0.36155,5.01909
22100,0.704386,0.36049,7.60916
22110,0.388542,0.306957,5.7732
22120,0.327686,0.231924,6.35651
22130,1.45765,0.367287,10.5938
22140,0.374514,0.245679,5.40662
22150,1.03107,0.288436,8.60814
22160,1.19426,0.342143,8.94811
22170,0.232681,0.32841,3.64598
22180,0.451792,0.358264,5.02686
22190,0.594726,0.269304,6.92535
22200,0.416073,0.236506,6.18926
22210,0.245362,0.220118,6.05514
22220,0.781676,1.87486,5.28965
22230,0.47029,1.96462,3.63443
22240,0.257188,0.256776,5.136
22250,0.869632,0.228066,7.38968
22260,0.23589,0.207712,4.40092
22270,0.304389,1.90794,2.78651
22280,0.726851,0.264674,7.02483
22290,0.25721,0.815137,4.20388
22300,0.225669,0.368719,6.37009
22310,0.304372,0.231304,5.51406
22320,0.536737,0.274115,6.4802
22330,0.609289,0.248004,6.86849
22340,1.07224,0.340582,7.33374
22350,0.2317,0.289294,4.76879
22360,0.257895,0.317281,5.1689
22370,0.355332,0.248616,6.58876
22380,0.418801,0.292808,4.01383
22390,0.25274,0.614696,3.02067
22400,0.34418,0.270465,4.02739
22410,0.501977,0.292974,5.41015
22420,0.242458,0.283503,5.08474
22430,0.393548,0.242809,8.98905
22440,0.303187,0.773075,6.71515
22450,1.50632,0.255783,9.79451
22460,0.489666,0.28894,5.77585
22470,0.342906,0.280416,5.11468
22480,0.212148,0.22161,4.75709
22490,0.343547,0.921109,3.87428
22500,0.255134,0.196202,4.57
22510,1.99041,0.961982,9.77169
22520,0.271019,1.35866,3.02787
22530,0.393779,0.289712,5.63595
22540,0.475899,0.287208,5.04236
22550,0.231589,0.906382,3.5789
22560,1.08396,0.238172,9.19181
22570,0.298516,0.872789,3.31181
22580,0.234339,0.538343,2.96141
22590,0.526238,0.345753,6.19758
22600,1.07365,0.214482,7.88173
22610,1.55977,0.263978,11.0129
22620,1.35183,0.244996,10.0441
22630,0.235693,0.321217,4.29566
22640,0.267993,0.24522,4.7267
22650,0.309902,0.736411,4.47216
22660,0.251929,0.554461,3.82086
22670,0.248712,0.240195,4.89744
22680,0.649551,1.22671,4.82834
22690,0.270861,2.32311,1.74198
22700,0.335046,1.62691,2.91095
22710,0.328047,0.295933,4.13339
22720,0.722342,0.237593,8.74214
22730,0.259401,0.402174,4.65548
22740,0.682031,0.270886,7.41344
22750,0.521746,0.197908,5.39153
22760,0.251237,0.270641,4.40153
22770,0.442527,0.603707,4.48766
22780,0.302872,0.233553,5.25135
22790,0.385344,0.245982,7.41633
22800,0.338096,0.359403,4.09727
22810,0.364888,0.233522,7.79377
22820,0.351246,0.261657,5.65361
22830,1.81716,0.302424,11.5443
22840,0.337046,1.22434,4.96971
22850,0.219187,0.361473,5.17592
22860,0.570274,0.345323,6.19835
22870,0.802053,0.244443,7.12288
22880,0.545596,0.238807,6.44262
22890,0.288733,0.301765,4.42925
22900,0.485913,0.352535,7.03038
22910,0.671943,0.284321,8.12146
22920,0.743855,0.263319,7.42904
22930,0.430908,0.231097,4.94537
22940,0.235037,0.341874,4.6378
22950,0.238781,0.243771,5.10077
22960,0.310674,0.422696,6.61442
22970,0.415506,0.227548,5.59647
22980,1.30932,0.381975,10.3678
22990,1.25159,0.280895,8.49168
23000,0.336146,0.283623,5.67883
23010,0.918729,0.232535,8.24798
23020,0.883823,0.238125,7.98318
23030,0.841766,0.272536,7.61896
23040,1.16783,0.363585,9.07823
23050,0.244277,0.22368,5.00845
23060,1.00081,0.279639,9.04705
23070,0.251333,0.532409,3.912
23080,0.364856,0.252055,4.59411
23090,0.308049,0.255296,5.77909
23100,0.487169,0.285446,6.44229
23110,1.78047,0.255519,11.2853
23120,0.341117,0.279977,4.8247
23130,0.269315,0.233142,5.49458
23140,0.680067,0.241557,7.19962
23150,0.484885,0.361655,6.05501
23160,0.232914,0.309102,5.05246
23170,0.667675,0.259914,7.44302
23180,0.489862,0.233932,6.4974
23190,0.295573,0.23492,4.45135
23200,0.474304,0.248838,7.07386
23210,2.19981,0.450901,13.0743
23220,0.525845,0.27014,6.55625
23230,2.22637,0.300024,12.9908
23240,4.57108,0.467064,13.7679
23250,0.264149,0.359372,6.32756
23260,0.628454,0.24759,6.40428
23270,0.84157,0.310538,7.85457
23280,0.560768,0.465025,4.41879
23290,0.431563,0.245013,4.63466
23300,1.42323,0.232,9.13168
23310,0.580086,0.204045,6.49722
23320,0.592623,0.293712,5.83703
23330,1.51722,0.338831,10.5235
23340,1.04691,0.255699,9.05129
23350,0.906905,0.359465,8.4341
23360,1.91181,0.463334,10.1673
